species	length	name
PSEX	71	PSEXGNG28062
PSEX	104	PSEXGNG28063
PSEX	463	PSEXGNG28064
PSEX	42	PSEXGNG28065
PSEX	341	PSEXGNG28066
PSEX	103	PSEXGNG28067
PSEX	1795	PSEXGNG28068
PSEX	217	PSEXGNG28069
PSEX	784	PSEXGNG28070
PSEX	94	PSEXGNG28071
PSEX	64	PSEXGNG28072
PSEX	390	PSEXGNG28073
PSEX	470	PSEXGNG28074
PSEX	55	PSEXGNG28075
PSEX	1446	PSEXGNG28076
PSEX	104	PSEXGNG28077
PSEX	25	PSEXGNG28078
PSEX	19	PSEXGNG28079
PSEX	20	PSEXGNG28080
PSEX	2033	PSEXGNG28081
PSEX	34	PSEXGNG28082
PSEX	95	PSEXGNG28083
PSEX	18	PSEXGNG28084
PSEX	68	PSEXGNG28085
PSEX	70	PSEXGNG28086
PSEX	69	PSEXGNG28087
PSEX	202	PSEXGNG28088
PSEX	119	PSEXGNG28089
PSEX	475	PSEXGNG28090
PSEX	1056	PSEXGNG28091
PSEX	1075	PSEXGNG28092
PSEX	430	PSEXGNG28093
PSEX	94	PSEXGNG28094
PSEX	58	PSEXGNG28095
PSEX	328	PSEXGNG28096
PSEX	156	PSEXGNG28097
PSEX	546	PSEXGNG28098
PSEX	177	PSEXGNG28099
PSEX	80	PSEXGNG28100
PSEX	685	PSEXGNG28101
PSEX	225	PSEXGNG28102
PSEX	1060	PSEXGNG28103
PSEX	2792	PSEXGNG28104
PSEX	93	PSEXGNG28105
PSEX	1635	PSEXGNG28106
PSEX	648	PSEXGNG28107
PSEX	167	PSEXGNG28108
PSEX	3132	PSEXGNG28109
PSEX	631	PSEXGNG28381
PSEX	29	PSEXGNG28382
PSEX	49	PSEXGNG28383
PSEX	83	PSEXGNG28384
PSEX	1237	PSEXGNG28385
PSEX	17	PSEXGNG28386
PSEX	343	PSEXGNG28387
PSEX	16	PSEXGNG28388
PSEX	33	PSEXGNG28389
PSEX	948	PSEXGNG28390
PSEX	51	PSEXGNG28391
PSEX	142	PSEXGNG28392
PSEX	2148	PSEXGNG28393
PSEX	46	PSEXGNG28394
PSEX	112	PSEXGNG28395
PSEX	276	PSEXGNG28396
PSEX	886	PSEXGNG28397
PSEX	242	PSEXGNG28398
PSEX	960	PSEXGNG28399
PSEX	64	PSEXGNG28400
PSEX	18	PSEXGNG28401
PSEX	348	PSEXGNG28402
PSEX	343	PSEXGNG28403
PSEX	1090	PSEXGNG28404
PSEX	37	PSEXGNG28405
PSEX	1452	PSEXGNG28406
PSEX	647	PSEXGNG28407
PSEX	69	PSEXGNG28408
PSEX	35	PSEXGNG28409
PSEX	505	PSEXGNG28410
PSEX	187	PSEXGNG28411
PSEX	395	PSEXGNG28412
PSEX	123	PSEXGNG28413
PSEX	543	PSEXGNG28414
PSEX	575	PSEXGNG28415
PSEX	198	PSEXGNG28416
PSEX	38	PSEXGNG28417
PSEX	195	PSEXGNG28418
PSEX	107	PSEXGNG28419
PSEX	34	PSEXGNG28420
PSEX	43	PSEXGNG28421
PSEX	646	PSEXGNG28422
PSEX	29	PSEXGNG28423
PSEX	37	PSEXGNG28424
PSEX	294	PSEXGNG28425
PSEX	194	PSEXGNG28426
PSEX	34	PSEXGNG28427
PSEX	50	PSEXGNG28428
PSEX	13	PSEXGNG28429
PSEX	694	PSEXGNG28430
PSEX	126	PSEXGNG28431
PSEX	201	PSEXGNG28432
PSEX	1477	PSEXGNG28433
PSEX	255	PSEXGNG28434
PSEX	1391	PSEXGNG28435
PSEX	21	PSEXGNG28436
PSEX	144	PSEXGNG28437
PSEX	63	PSEXGNG28438
PSEX	1857	PSEXGNG28439
PSEX	165	PSEXGNG28440
PSEX	5100	PSEXGNG28441
PSEX	141	PSEXGNG28442
PSEX	1665	PSEXGNG28443
PSEX	45	PSEXGNG28444
PSEX	81	PSEXGNG28445
PSEX	160	PSEXGNG28446
PSEX	28	PSEXGNG28447
PSEX	1545	PSEXGNG28448
PSEX	56	PSEXGNG28449
PSEX	206	PSEXGNG28450
PSEX	140	PSEXGNG28451
PSEX	44	PSEXGNG28452
PSEX	703	PSEXGNG28453
PSEX	103	PSEXGNG28454
PSEX	44	PSEXGNG28455
PSEX	33	PSEXGNG28456
PSEX	19	PSEXGNG28457
PSEX	102	PSEXGNG28458
PSEX	417	PSEXGNG28459
PSEX	92	PSEXGNG28460
PSEX	212	PSEXGNG28461
PSEX	258	PSEXGNG28462
PSEX	791	PSEXGNG28463
PSEX	139	PSEXGNG28464
PSEX	573	PSEXGNG28465
PSEX	426	PSEXGNG28466
PSEX	962	PSEXGNG28467
PSEX	429	PSEXGNG28468
PSEX	259	PSEXGNG28469
PSEX	670	PSEXGNG28470
PSEX	160	PSEXGNG28471
PSEX	215	PSEXGNG28472
PSEX	147	PSEXGNG28473
PSEX	28	PSEXGNG28474
PSEX	42	PSEXGNG28475
PSEX	78	PSEXGNG28476
PSEX	103	PSEXGNG28477
PSEX	68	PSEXGNG28478
PSEX	100	PSEXGNG28479
PSEX	68	PSEXGNG28480
PSEX	111	PSEXGNG28481
PSEX	807	PSEXGNG28482
PSEX	761	PSEXGNG28483
PSEX	1304	PSEXGNG28484
PSEX	910	PSEXGNG28485
PSEX	585	PSEXGNG28486
PSEX	107	PSEXGNG28487
PSEX	92	PSEXGNG28488
PSEX	192	PSEXGNG28489
PSEX	118	PSEXGNG28490
PSEX	304	PSEXGNG28491
PSEX	231	PSEXGNG28492
PSEX	190	PSEXGNG28493
PSEX	103	PSEXGNG28494
PSEX	84	PSEXGNG28495
PSEX	319	PSEXGNG28496
PSEX	1222	PSEXGNG28497
PSEX	35	PSEXGNG28498
PSEX	79	PSEXGNG28499
PSEX	332	PSEXGNG28500
PSEX	545	PSEXGNG28501
PSEX	79	PSEXGNG28502
PSEX	219	PSEXGNG28503
PSEX	1778	PSEXGNG28504
PSEX	24	PSEXGNG28505
PSEX	393	PSEXGNG28506
PSEX	204	PSEXGNG28507
PSEX	51	PSEXGNG28508
PSEX	319	PSEXGNG28509
PSEX	240	PSEXGNG28510
PSEX	59	PSEXGNG28511
PSEX	38	PSEXGNG28512
PSEX	263	PSEXGNG28513
PSEX	36	PSEXGNG28514
PSEX	105	PSEXGNG28515
PSEX	40	PSEXGNG28516
PSEX	268	PSEXGNG28517
PSEX	110	PSEXGNG28518
PSEX	108	PSEXGNG28519
PSEX	178	PSEXGNG28520
PSEX	465	PSEXGNG28521
PSEX	287	PSEXGNG28522
PSEX	54	PSEXGNG28523
PSEX	522	PSEXGNG28524
PSEX	372	PSEXGNG28525
PSEX	568	PSEXGNG28526
PSEX	108	PSEXGNG28527
PSEX	516	PSEXGNG28528
PSEX	3938	PSEXGNG26870
PSEX	3567	PSEXGNG26871
PSEX	8	PSEXGNG26872
PSEX	1207	PSEXGNG26873
PSEX	2366	PSEXGNG26874
PSEX	325	PSEXGNG26875
PSEX	41	PSEXGNG26876
PSEX	656	PSEXGNG26877
PSEX	76	PSEXGNG26878
PSEX	495	PSEXGNG26879
PSEX	106	PSEXGNG26880
PSEX	129	PSEXGNG26881
PSEX	32	PSEXGNG26882
PSEX	280	PSEXGNG26883
PSEX	449	PSEXGNG26884
PSEX	756	PSEXGNG26885
PSEX	363	PSEXGNG26886
PSEX	381	PSEXGNG26887
PSEX	111	PSEXGNG26888
PSEX	124	PSEXGNG26889
PSEX	993	PSEXGNG26890
PSEX	1344	PSEXGNG26891
PSEX	31	PSEXGNG26892
PSEX	63	PSEXGNG26893
PSEX	488	PSEXGNG26894
PSEX	155	PSEXGNG26895
PSEX	628	PSEXGNG26896
PSEX	314	PSEXGNG26897
PSEX	458	PSEXGNG26898
PSEX	11	PSEXGNG26899
PSEX	268	PSEXGNG26900
PSEX	331	PSEXGNG26901
PSEX	247	PSEXGNG26902
PSEX	972	PSEXGNG26903
PSEX	47	PSEXGNG26904
PSEX	373	PSEXGNG26905
PSEX	381	PSEXGNG26906
PSEX	94	PSEXGNG26907
PSEX	1937	PSEXGNG26908
PSEX	434	PSEXGNG26909
PSEX	256	PSEXGNG26910
PSEX	1012	PSEXGNG26911
PSEX	1288	PSEXGNG26912
PSEX	341	PSEXGNG26913
PSEX	12	PSEXGNG26914
PSEX	126	PSEXGNG26915
PSEX	216	PSEXGNG26916
PSEX	38	PSEXGNG26917
PSEX	35	PSEXGNG26918
PSEX	92	PSEXGNG26919
PSEX	166	PSEXGNG26920
PSEX	487	PSEXGNG26921
PSEX	990	PSEXGNG26922
PSEX	1299	PSEXGNG26923
PSEX	30	PSEXGNG26924
PSEX	101	PSEXGNG26925
PSEX	221	PSEXGNG26926
PSEX	962	PSEXGNG26927
PSEX	128	PSEXGNG26928
PSEX	485	PSEXGNG26929
PSEX	366	PSEXGNG26930
PSEX	27	PSEXGNG26931
PSEX	513	PSEXGNG26932
PSEX	35	PSEXGNG26933
PSEX	450	PSEXGNG26934
PSEX	30	PSEXGNG26935
PSEX	53	PSEXGNG26936
PSEX	87	PSEXGNG26937
PSEX	632	PSEXGNG26938
PSEX	40	PSEXGNG26939
PSEX	145	PSEXGNG26940
PSEX	511	PSEXGNG26941
PSEX	30	PSEXGNG26942
PSEX	930	PSEXGNG26943
PSEX	80	PSEXGNG26944
PSEX	114	PSEXGNG26945
PSEX	1140	PSEXGNG26946
PSEX	567	PSEXGNG26947
PSEX	101	PSEXGNG26948
PSEX	1055	PSEXGNG26949
PSEX	372	PSEXGNG26950
PSEX	1770	PSEXGNG26951
PSEX	21	PSEXGNG26952
PSEX	24	PSEXGNG26953
PSEX	1340	PSEXGNG26954
PSEX	225	PSEXGNG26955
PSEX	173	PSEXGNG26956
PSEX	995	PSEXGNG26957
PSEX	663	PSEXGNG26958
PSEX	272	PSEXGNG26959
PSEX	120	PSEXGNG26960
PSEX	1092	PSEXGNG26961
PSEX	451	PSEXGNG26962
PSEX	51	PSEXGNG26963
PSEX	71	PSEXGNG26964
PSEX	11	PSEXGNG26965
PSEX	1246	PSEXGNG26966
PSEX	654	PSEXGNG26967
PSEX	499	PSEXGNG26968
PSEX	49	PSEXGNG26969
PSEX	2083	PSEXGNG26970
PSEX	544	PSEXGNG26971
PSEX	184	PSEXGNG26972
PSEX	666	PSEXGNG26973
PSEX	37	PSEXGNG26974
PSEX	44	PSEXGNG26975
PSEX	284	PSEXGNG26976
PSEX	39	PSEXGNG26977
PSEX	33	PSEXGNG26978
PSEX	160	PSEXGNG26979
PSEX	1069	PSEXGNG26980
PSEX	315	PSEXGNG26981
PSEX	610	PSEXGNG26982
PSEX	582	PSEXGNG26983
PSEX	133	PSEXGNG26984
PSEX	1259	PSEXGNG26985
PSEX	207	PSEXGNG26986
PSEX	337	PSEXGNG26987
PSEX	645	PSEXGNG26988
PSEX	471	PSEXGNG26989
PSEX	61	PSEXGNG26990
PSEX	412	PSEXGNG26991
PSEX	41	PSEXGNG26992
PSEX	229	PSEXGNG26993
PSEX	1849	PSEXGNG26994
PSEX	1938	PSEXGNG26995
PSEX	74	PSEXGNG26996
PSEX	34	PSEXGNG26997
PSEX	53	PSEXGNG26998
PSEX	47	PSEXGNG26999
PSEX	93	PSEXGNG27000
PSEX	831	PSEXGNG27001
PSEX	1644	PSEXGNG27002
PSEX	333	PSEXGNG27003
PSEX	1451	PSEXGNG27004
PSEX	709	PSEXGNG27005
PSEX	1823	PSEXGNG27006
PSEX	1395	PSEXGNG27007
PSEX	2136	PSEXGNG27008
PSEX	950	PSEXGNG27009
PSEX	35	PSEXGNG27010
PSEX	222	PSEXGNG27011
PSEX	2606	PSEXGNG27012
PSEX	252	PSEXGNG27013
PSEX	784	PSEXGNG27014
PSEX	514	PSEXGNG27015
PSEX	606	PSEXGNG27016
PSEX	1356	PSEXGNG27017
PSEX	1531	PSEXGNG27018
PSEX	895	PSEXGNG27019
PSEX	103	PSEXGNG27020
PSEX	51	PSEXGNG27021
PSEX	26	PSEXGNG27022
PSEX	348	PSEXGNG27023
PSEX	208	PSEXGNG27024
PSEX	575	PSEXGNG27025
PSEX	39	PSEXGNG27026
PSEX	42	PSEXGNG27027
PSEX	753	PSEXGNG27028
PSEX	529	PSEXGNG27029
PSEX	581	PSEXGNG27030
PSEX	171	PSEXGNG27031
PSEX	377	PSEXGNG27032
PSEX	46	PSEXGNG27033
PSEX	24	PSEXGNG27034
PSEX	62	PSEXGNG27035
PSEX	928	PSEXGNG27036
PSEX	453	PSEXGNG27037
PSEX	438	PSEXGNG27038
PSEX	518	PSEXGNG27039
PSEX	117	PSEXGNG27040
PSEX	124	PSEXGNG27041
PSEX	466	PSEXGNG27042
PSEX	95	PSEXGNG27043
PSEX	159	PSEXGNG27044
PSEX	562	PSEXGNG27045
PSEX	75	PSEXGNG27046
PSEX	1294	PSEXGNG27047
PSEX	743	PSEXGNG27048
PSEX	259	PSEXGNG27049
PSEX	36	PSEXGNG27050
PSEX	201	PSEXGNG27051
PSEX	247	PSEXGNG27052
PSEX	206	PSEXGNG27053
PSEX	264	PSEXGNG27054
PSEX	1137	PSEXGNG27055
PSEX	1390	PSEXGNG27056
PSEX	1946	PSEXGNG27057
PSEX	1896	PSEXGNG27058
PSEX	667	PSEXGNG27059
PSEX	600	PSEXGNG27060
PSEX	25	PSEXGNG27061
PSEX	20	PSEXGNG27062
PSEX	260	PSEXGNG27063
PSEX	50	PSEXGNG27064
PSEX	24	PSEXGNG27065
PSEX	57	PSEXGNG27066
PSEX	200	PSEXGNG27067
PSEX	392	PSEXGNG27068
PSEX	16	PSEXGNG27069
PSEX	126	PSEXGNG27070
PSEX	359	PSEXGNG27071
PSEX	1357	PSEXGNG27072
PSEX	688	PSEXGNG27073
PSEX	61	PSEXGNG27074
PSEX	741	PSEXGNG27075
PSEX	57	PSEXGNG27076
PSEX	154	PSEXGNG27077
PSEX	374	PSEXGNG27078
PSEX	131	PSEXGNG27079
PSEX	248	PSEXGNG27080
PSEX	64	PSEXGNG27081
PSEX	62	PSEXGNG27082
PSEX	1429	PSEXGNG27083
PSEX	229	PSEXGNG27084
PSEX	401	PSEXGNG27085
PSEX	128	PSEXGNG27086
PSEX	28	PSEXGNG27087
PSEX	487	PSEXGNG27088
PSEX	304	PSEXGNG27089
PSEX	198	PSEXGNG27090
PSEX	351	PSEXGNG27091
PSEX	107	PSEXGNG27092
PSEX	758	PSEXGNG27093
PSEX	1199	PSEXGNG27094
PSEX	418	PSEXGNG27095
PSEX	62	PSEXGNG27096
PSEX	1135	PSEXGNG27097
PSEX	129	PSEXGNG27098
PSEX	514	PSEXGNG27099
PSEX	50	PSEXGNG27100
PSEX	532	PSEXGNG27101
PSEX	284	PSEXGNG27102
PSEX	49	PSEXGNG27103
PSEX	947	PSEXGNG27104
PSEX	751	PSEXGNG27105
PSEX	63	PSEXGNG27106
PSEX	16	PSEXGNG27107
PSEX	24	PSEXGNG27108
PSEX	36	PSEXGNG27109
PSEX	669	PSEXGNG27110
PSEX	378	PSEXGNG27111
PSEX	594	PSEXGNG27112
PSEX	837	PSEXGNG27113
PSEX	1293	PSEXGNG27114
PSEX	740	PSEXGNG27115
PSEX	59	PSEXGNG27116
PSEX	10	PSEXGNG27117
PSEX	40	PSEXGNG27118
PSEX	1324	PSEXGNG27119
PSEX	1082	PSEXGNG27120
PSEX	667	PSEXGNG27121
PSEX	92	PSEXGNG27122
PSEX	65	PSEXGNG27123
PSEX	53	PSEXGNG27124
PSEX	589	PSEXGNG27125
PSEX	152	PSEXGNG27126
PSEX	209	PSEXGNG27127
PSEX	44	PSEXGNG27128
PSEX	231	PSEXGNG27129
PSEX	351	PSEXGNG27130
PSEX	1242	PSEXGNG27131
PSEX	1149	PSEXGNG27132
PSEX	420	PSEXGNG27133
PSEX	39	PSEXGNG27134
PSEX	204	PSEXGNG27135
PSEX	55	PSEXGNG27136
PSEX	296	PSEXGNG27137
PSEX	466	PSEXGNG27138
PSEX	180	PSEXGNG27139
PSEX	60	PSEXGNG27140
PSEX	37	PSEXGNG27141
PSEX	15	PSEXGNG27142
PSEX	266	PSEXGNG27143
PSEX	62	PSEXGNG27144
PSEX	782	PSEXGNG27145
PSEX	33	PSEXGNG27146
PSEX	402	PSEXGNG26610
PSEX	4856	PSEXGNG26611
PSEX	3243	PSEXGNG26612
PSEX	29	PSEXGNG26613
PSEX	99	PSEXGNG26614
PSEX	50	PSEXGNG26615
PSEX	36	PSEXGNG26616
PSEX	12	PSEXGNG26617
PSEX	36	PSEXGNG26618
PSEX	46	PSEXGNG26619
PSEX	29	PSEXGNG26620
PSEX	1392	PSEXGNG26621
PSEX	89	PSEXGNG26622
PSEX	394	PSEXGNG26623
PSEX	1368	PSEXGNG26624
PSEX	82	PSEXGNG26625
PSEX	1215	PSEXGNG26626
PSEX	117	PSEXGNG26627
PSEX	503	PSEXGNG26628
PSEX	417	PSEXGNG26629
PSEX	247	PSEXGNG26630
PSEX	826	PSEXGNG26631
PSEX	54	PSEXGNG26632
PSEX	295	PSEXGNG26633
PSEX	126	PSEXGNG26634
PSEX	297	PSEXGNG26635
PSEX	1391	PSEXGNG26636
PSEX	167	PSEXGNG26637
PSEX	203	PSEXGNG26638
PSEX	85	PSEXGNG26639
PSEX	1181	PSEXGNG26640
PSEX	32	PSEXGNG26641
PSEX	33	PSEXGNG26642
PSEX	177	PSEXGNG26643
PSEX	18	PSEXGNG26644
PSEX	27	PSEXGNG26645
PSEX	1084	PSEXGNG26646
PSEX	394	PSEXGNG26647
PSEX	410	PSEXGNG26648
PSEX	334	PSEXGNG26649
PSEX	24	PSEXGNG26650
PSEX	22	PSEXGNG26651
PSEX	337	PSEXGNG26652
PSEX	22	PSEXGNG26653
PSEX	897	PSEXGNG26654
PSEX	1250	PSEXGNG26655
PSEX	250	PSEXGNG26656
PSEX	60	PSEXGNG26657
PSEX	287	PSEXGNG26658
PSEX	410	PSEXGNG26659
PSEX	826	PSEXGNG26660
PSEX	392	PSEXGNG26661
PSEX	15	PSEXGNG26662
PSEX	1284	PSEXGNG26663
PSEX	1378	PSEXGNG26664
PSEX	56	PSEXGNG26665
PSEX	724	PSEXGNG26666
PSEX	472	PSEXGNG26667
PSEX	208	PSEXGNG26668
PSEX	302	PSEXGNG26669
PSEX	42	PSEXGNG26670
PSEX	22	PSEXGNG26671
PSEX	91	PSEXGNG26672
PSEX	2440	PSEXGNG26673
PSEX	48	PSEXGNG26674
PSEX	453	PSEXGNG26675
PSEX	108	PSEXGNG26676
PSEX	151	PSEXGNG26677
PSEX	17	PSEXGNG26678
PSEX	97	PSEXGNG26679
PSEX	2270	PSEXGNG26680
PSEX	21	PSEXGNG26681
PSEX	117	PSEXGNG26682
PSEX	49	PSEXGNG26683
PSEX	190	PSEXGNG26684
PSEX	278	PSEXGNG26685
PSEX	572	PSEXGNG26686
PSEX	79	PSEXGNG26687
PSEX	41	PSEXGNG26688
PSEX	35	PSEXGNG26689
PSEX	30	PSEXGNG26690
PSEX	1083	PSEXGNG26691
PSEX	72	PSEXGNG26692
PSEX	42	PSEXGNG26693
PSEX	499	PSEXGNG26694
PSEX	59	PSEXGNG26695
PSEX	830	PSEXGNG26696
PSEX	663	PSEXGNG26697
PSEX	176	PSEXGNG26698
PSEX	124	PSEXGNG26699
PSEX	861	PSEXGNG26700
PSEX	888	PSEXGNG26701
PSEX	61	PSEXGNG26702
PSEX	272	PSEXGNG26703
PSEX	74	PSEXGNG26704
PSEX	441	PSEXGNG26705
PSEX	1773	PSEXGNG26706
PSEX	598	PSEXGNG26707
PSEX	133	PSEXGNG26708
PSEX	708	PSEXGNG26709
PSEX	103	PSEXGNG26710
PSEX	156	PSEXGNG26711
PSEX	307	PSEXGNG26712
PSEX	802	PSEXGNG26713
PSEX	569	PSEXGNG26714
PSEX	43	PSEXGNG26715
PSEX	10	PSEXGNG26716
PSEX	63	PSEXGNG26717
PSEX	33	PSEXGNG26718
PSEX	29	PSEXGNG26719
PSEX	19	PSEXGNG26720
PSEX	874	PSEXGNG26721
PSEX	2042	PSEXGNG26722
PSEX	81	PSEXGNG26723
PSEX	942	PSEXGNG26724
PSEX	895	PSEXGNG26725
PSEX	880	PSEXGNG26726
PSEX	111	PSEXGNG26727
PSEX	771	PSEXGNG26728
PSEX	42	PSEXGNG26729
PSEX	129	PSEXGNG26730
PSEX	271	PSEXGNG26731
PSEX	1407	PSEXGNG26732
PSEX	524	PSEXGNG26733
PSEX	389	PSEXGNG26734
PSEX	116	PSEXGNG26735
PSEX	1018	PSEXGNG26736
PSEX	375	PSEXGNG26737
PSEX	338	PSEXGNG26738
PSEX	4142	PSEXGNG26739
PSEX	3388	PSEXGNG26740
PSEX	1780	PSEXGNG26741
PSEX	138	PSEXGNG26742
PSEX	1820	PSEXGNG26743
PSEX	339	PSEXGNG26744
PSEX	26	PSEXGNG26745
PSEX	1487	PSEXGNG26746
PSEX	51	PSEXGNG26747
PSEX	18	PSEXGNG26748
PSEX	613	PSEXGNG26749
PSEX	37	PSEXGNG26750
PSEX	2438	PSEXGNG26751
PSEX	164	PSEXGNG26752
PSEX	590	PSEXGNG26753
PSEX	2206	PSEXGNG26754
PSEX	14	PSEXGNG26755
PSEX	217	PSEXGNG26756
PSEX	1428	PSEXGNG26757
PSEX	33	PSEXGNG26758
PSEX	22	PSEXGNG26759
PSEX	140	PSEXGNG26760
PSEX	29	PSEXGNG26761
PSEX	100	PSEXGNG26762
PSEX	8	PSEXGNG26763
PSEX	288	PSEXGNG26764
PSEX	47	PSEXGNG26765
PSEX	12	PSEXGNG26766
PSEX	59	PSEXGNG26767
PSEX	532	PSEXGNG26768
PSEX	1756	PSEXGNG26769
PSEX	1283	PSEXGNG26770
PSEX	34	PSEXGNG26771
PSEX	61	PSEXGNG26772
PSEX	1132	PSEXGNG26773
PSEX	431	PSEXGNG26774
PSEX	630	PSEXGNG26775
PSEX	226	PSEXGNG26776
PSEX	1644	PSEXGNG26777
PSEX	189	PSEXGNG26778
PSEX	3260	PSEXGNG26779
PSEX	646	PSEXGNG26780
PSEX	880	PSEXGNG26781
PSEX	932	PSEXGNG26782
PSEX	29	PSEXGNG26783
PSEX	6	PSEXGNG26784
PSEX	16	PSEXGNG26785
PSEX	495	PSEXGNG26786
PSEX	112	PSEXGNG26787
PSEX	124	PSEXGNG26788
PSEX	99	PSEXGNG26789
PSEX	981	PSEXGNG26790
PSEX	554	PSEXGNG26791
PSEX	88	PSEXGNG26792
PSEX	602	PSEXGNG26793
PSEX	117	PSEXGNG26794
PSEX	561	PSEXGNG26795
PSEX	1281	PSEXGNG26796
PSEX	144	PSEXGNG26797
PSEX	62	PSEXGNG26798
PSEX	1166	PSEXGNG26799
PSEX	194	PSEXGNG26800
PSEX	1189	PSEXGNG26801
PSEX	534	PSEXGNG26802
PSEX	70	PSEXGNG26803
PSEX	347	PSEXGNG26804
PSEX	37	PSEXGNG26805
PSEX	976	PSEXGNG26806
PSEX	830	PSEXGNG26807
PSEX	56	PSEXGNG26808
PSEX	120	PSEXGNG26809
PSEX	187	PSEXGNG26810
PSEX	276	PSEXGNG26811
PSEX	38	PSEXGNG26812
PSEX	5	PSEXGNG26813
PSEX	612	PSEXGNG26814
PSEX	470	PSEXGNG26815
PSEX	34	PSEXGNG26816
PSEX	22	PSEXGNG26817
PSEX	38	PSEXGNG26818
PSEX	358	PSEXGNG26819
PSEX	147	PSEXGNG26820
PSEX	185	PSEXGNG26821
PSEX	76	PSEXGNG26822
PSEX	589	PSEXGNG26823
PSEX	629	PSEXGNG26824
PSEX	397	PSEXGNG26825
PSEX	2080	PSEXGNG26826
PSEX	838	PSEXGNG26827
PSEX	62	PSEXGNG26828
PSEX	135	PSEXGNG26829
PSEX	48	PSEXGNG26830
PSEX	517	PSEXGNG26831
PSEX	55	PSEXGNG26832
PSEX	130	PSEXGNG26833
PSEX	1953	PSEXGNG26834
PSEX	874	PSEXGNG26835
PSEX	652	PSEXGNG26836
PSEX	405	PSEXGNG26837
PSEX	93	PSEXGNG26838
PSEX	885	PSEXGNG26839
PSEX	770	PSEXGNG26840
PSEX	413	PSEXGNG26841
PSEX	1017	PSEXGNG26842
PSEX	1228	PSEXGNG26843
PSEX	988	PSEXGNG26844
PSEX	583	PSEXGNG26845
PSEX	739	PSEXGNG26846
PSEX	51	PSEXGNG26847
PSEX	271	PSEXGNG26848
PSEX	66	PSEXGNG26849
PSEX	374	PSEXGNG26850
PSEX	212	PSEXGNG26851
PSEX	371	PSEXGNG26852
PSEX	303	PSEXGNG26853
PSEX	949	PSEXGNG26854
PSEX	74	PSEXGNG26855
PSEX	680	PSEXGNG26856
PSEX	181	PSEXGNG26857
PSEX	23	PSEXGNG26858
PSEX	943	PSEXGNG26859
PSEX	1008	PSEXGNG26860
PSEX	235	PSEXGNG26861
PSEX	3633	PSEXGNG26862
PSEX	3305	PSEXGNG26863
PSEX	477	PSEXGNG26864
PSEX	1851	PSEXGNG26865
PSEX	39	PSEXGNG26866
PSEX	1254	PSEXGNG26867
PSEX	4444	PSEXGNG26868
PSEX	1327	PSEXGNG26869
PSEX	134	PSEXGNG26303
PSEX	285	PSEXGNG26304
PSEX	22	PSEXGNG26305
PSEX	3454	PSEXGNG26306
PSEX	3034	PSEXGNG26307
PSEX	1556	PSEXGNG26308
PSEX	268	PSEXGNG26309
PSEX	699	PSEXGNG26310
PSEX	69	PSEXGNG26311
PSEX	433	PSEXGNG26312
PSEX	843	PSEXGNG26313
PSEX	63	PSEXGNG26314
PSEX	177	PSEXGNG26315
PSEX	448	PSEXGNG26316
PSEX	3194	PSEXGNG26317
PSEX	222	PSEXGNG26318
PSEX	790	PSEXGNG26319
PSEX	1508	PSEXGNG26320
PSEX	9	PSEXGNG26321
PSEX	921	PSEXGNG26322
PSEX	222	PSEXGNG26323
PSEX	665	PSEXGNG26324
PSEX	37	PSEXGNG26325
PSEX	59	PSEXGNG26326
PSEX	189	PSEXGNG26327
PSEX	235	PSEXGNG26328
PSEX	11	PSEXGNG26329
PSEX	532	PSEXGNG26330
PSEX	97	PSEXGNG26331
PSEX	32	PSEXGNG26332
PSEX	63	PSEXGNG26333
PSEX	1225	PSEXGNG26334
PSEX	63	PSEXGNG26335
PSEX	26	PSEXGNG26336
PSEX	136	PSEXGNG26337
PSEX	201	PSEXGNG26338
PSEX	190	PSEXGNG26339
PSEX	319	PSEXGNG26340
PSEX	356	PSEXGNG26341
PSEX	42	PSEXGNG26342
PSEX	543	PSEXGNG26343
PSEX	786	PSEXGNG26344
PSEX	1262	PSEXGNG26345
PSEX	20	PSEXGNG26346
PSEX	324	PSEXGNG26347
PSEX	245	PSEXGNG26348
PSEX	684	PSEXGNG26349
PSEX	249	PSEXGNG26350
PSEX	1042	PSEXGNG26351
PSEX	136	PSEXGNG26352
PSEX	43	PSEXGNG26353
PSEX	32	PSEXGNG26354
PSEX	30	PSEXGNG26355
PSEX	1015	PSEXGNG26356
PSEX	215	PSEXGNG26357
PSEX	18	PSEXGNG26358
PSEX	35	PSEXGNG26359
PSEX	141	PSEXGNG26360
PSEX	690	PSEXGNG26361
PSEX	16	PSEXGNG26362
PSEX	12	PSEXGNG26363
PSEX	22	PSEXGNG26364
PSEX	174	PSEXGNG26365
PSEX	14	PSEXGNG26366
PSEX	193	PSEXGNG26367
PSEX	100	PSEXGNG26368
PSEX	84	PSEXGNG26369
PSEX	101	PSEXGNG26370
PSEX	1007	PSEXGNG26371
PSEX	1082	PSEXGNG26372
PSEX	1750	PSEXGNG26373
PSEX	42	PSEXGNG26374
PSEX	1279	PSEXGNG26375
PSEX	29	PSEXGNG26376
PSEX	62	PSEXGNG26377
PSEX	645	PSEXGNG26378
PSEX	115	PSEXGNG26379
PSEX	1279	PSEXGNG26380
PSEX	602	PSEXGNG26381
PSEX	516	PSEXGNG26382
PSEX	134	PSEXGNG26383
PSEX	93	PSEXGNG26384
